X,filing_date,trade_date,ticker,company,insider,title,trade_type,price,qty,Owned,ΔOwn,value,1d,1w,1m,6m,entry_date,entry_price,ret_1w,ret_1m,ret_3m,ret_6m
D,2024-05-07 17:05:52,2024-05-06,CRVS,"Corvus Pharmaceuticals, Inc.",Miller Richard A Md,"Pres, CEO",P - Purchase,1.73,577634.0,2067753,+39%,1000000.0,,,,,2024-05-08,1.8700000047683716,0.18716578767346626,0.08556147925850799,0.9197860454625981,3.6951870110068423
,2024-05-06 16:17:30,2024-05-03,HI,"Hillenbrand, Inc.",Ryan Kimberly K,"Pres, CEO",P - Purchase,42.69,2350.0,135954,+2%,100322.0,,,,,2024-05-07,,,,,
,2024-05-06 15:20:33,2024-05-06,MAC,Macerich Co,Hsieh Jackson,"Pres, CEO",P - Purchase,14.26,140000.0,170500,+459%,1996820.0,,,,,2024-05-07,13.589140442365325,0.11561877803236364,0.036659655685075565,-0.000925419352335255,0.3092648767564128
,2024-05-06 10:56:16,2024-05-06,NVRI,Enviri Corp,Grasberger F Nicholas III,"COB, Pres, CEO",P - Purchase,7.59,25000.0,837901,+3%,189750.0,,,,,2024-05-07,7.739999771118164,0.07105945826861526,0.15116280502485346,0.4160207186367435,-0.11111107003986453
D,2024-05-06 09:16:24,2024-05-03,AIN,Albany International Corp /de/,Kleveland Gunnar,"Pres, CEO",P - Purchase,84.68,1250.0,6884,+22%,105854.0,,,,,2024-05-07,83.7162702488899,0.04608270525783431,-0.008410294370923665,0.009963039367945958,-0.1495831649656949
,2024-05-06 06:02:04,2024-05-03,SOFI,"Sofi Technologies, Inc.",Noto Anthony,CEO,P - Purchase,6.9,28775.0,8033369,0%,198548.0,,,,,2024-05-07,7.119999885559082,0.04915729076659736,-0.005617972260667625,-0.11235951218486384,0.6039326207653746
M,2024-05-03 18:12:59,2024-05-01,HTLD,Heartland Express Inc,Gerdin Michael J,"CEO, 10%",P - Purchase,10.74,107605.0,31638740,0%,1155307.0,,,,,2024-05-06,11.030516111848605,0.03479049813118906,0.03211411002393083,0.08836537978528436,-0.02437310311333374
,2024-05-03 08:18:00,2024-05-02,LUMN,"Lumen Technologies, Inc.",Johnson Kathleen E,"Pres, CEO",P - Purchase,1.28,750000.0,9218818,+9%,959850.0,,,,,2024-05-06,1.3300000429153442,-0.06015040626614199,0.0,2.759398374935432,4.624059983244373
,2024-05-02 16:26:09,2024-05-01,HXL,Hexcel Corp /de/,Gentile Tom,"CEO, Pres",P - Purchase,66.25,15000.0,15000,New,993763.0,,,,,2024-05-03,67.88131195813824,0.0398442350273287,-0.035080186302574146,-0.11834609010522257,-0.14640678229568094
D,2024-05-02 16:12:17,2024-05-01,INTC,Intel Corp,Gelsinger Patrick P,CEO,P - Purchase,30.29,4100.0,591080,+1%,124173.0,,,,,2024-05-03,30.66018105742041,-0.03256153393408123,-0.02672773170035403,-0.3482349511213596,-0.24331820743359356
,2024-05-02 16:03:26,2024-05-02,SWKS,"Skyworks Solutions, Inc.",Griffin Liam,"COB, CEO, Pres",P - Purchase,90.0,11142.0,153431,+8%,1002780.0,,,,,2024-05-03,84.80157058647006,0.00010836959166260485,-0.009182585372889518,0.08937459094973899,-0.022187673133041708
,2024-05-01 16:05:36,2024-04-29,INTC,Intel Corp,Gelsinger Patrick P,CEO,P - Purchase,31.42,4000.0,583563,+1%,125674.0,,,,,2024-05-02,30.274206169169542,-0.012349863090793223,-0.005785198624196686,-0.29495760678678395,-0.28916384008512575
,2024-05-01 16:05:15,2024-04-30,HTZ,"Hertz Global Holdings, Inc",West W Gilbert,CEO,P - Purchase,4.46,250000.0,2160369,+13%,1114100.0,,,,,2024-05-02,4.869999885559082,0.008213544721353827,-0.15195067525822148,-0.24024637892595124,-0.4291581033434413
,2024-05-01 15:49:02,2024-05-01,CLF,Cleveland-Cliffs Inc.,Goncalves Lourenco,"COB, Pres, CEO",P - Purchase,16.76,60000.0,5759089,+1%,1005666.0,,,,,2024-05-02,16.969999313354492,0.02828529575762717,0.011196260562491345,-0.1779610858152938,-0.23512079744035375
M,2024-04-30 21:32:38,2024-04-26,HTLD,Heartland Express Inc,Gerdin Michael J,"CEO, 10%",P - Purchase,10.11,190696.0,31531135,+1%,1928490.0,,,,,2024-05-01,10.164608186681848,0.08422050416993132,0.0958372023561489,0.23441437734490256,0.07233772387689208
,2024-04-30 15:11:07,2024-04-26,NBBK,"Nb Bancorp, Inc.",Campanelli Joseph P,"Pres, CEO",P - Purchase,14.59,15000.0,125000,+14%,218852.0,,,,,2024-05-01,14.437386788105968,0.035494910891388454,0.03208193558614325,0.24709898348129578,0.2791808720835418
D,2024-04-29 20:51:19,2024-04-26,JBHT,Hunt J B Transport Services Inc,Roberts John N,CEO,P - Purchase,161.06,6200.0,328574,+2%,998550.0,,,,,2024-04-30,159.08790723377567,0.03287055454416343,-0.03321835639834547,0.06657048764578177,0.10807687733728977
,2024-04-29 16:01:44,2024-04-26,HXL,Hexcel Corp /de/,Stanage Nick L,"COB, CEO, Pres",P - Purchase,64.29,15000.0,392446,+4%,964350.0,,,,,2024-04-30,65.40070310052968,0.06654849158142229,0.03448321436901702,-0.00792118116862639,-0.06162652502611021
,2024-04-29 12:00:04,2024-04-26,AUBN,"Auburn National Bancorporation, Inc",Hedges David A,Pres\CEO,P - Purchase,17.6,10000.0,11663,+601%,176000.0,,,,,2024-04-30,16.30989778631747,0.03138775377703951,0.057819491341326135,0.03955244991687579,0.22286243222057278
,2024-04-26 16:08:57,2024-04-26,UHT,Universal Health Realty Income Trust,Miller Alan B,"Pres,, CEO",P - Purchase,34.65,6000.0,199753,+3%,207881.0,,,,,2024-04-29,30.607906820203198,0.031108656094203546,0.03846151742843662,0.24318381181638493,0.16137296298572323
,2024-04-26 09:19:56,2024-04-25,MSCI,Msci Inc.,Fernandez Henry A,"COB, CEO",P - Purchase,465.92,13000.0,2103546,+1%,6056955.0,,,,,2024-04-29,466.78746529627796,-0.010385451428422843,0.022611094992981196,0.14062890286935903,0.24650682167806814
,2024-04-25 17:25:20,2024-04-22,IHT,Innsuites Hospitality Trust,Wirth James F,"Pres, CEO, 10%",P - Purchase,583.45,400.0,6251096,0%,233380.0,,,,,2024-04-26,1.377957421999749,-0.07801421998351676,-0.09219857400883302,0.14119931837780153,0.3623065954763294
M,2024-04-25 17:08:17,2024-04-23,VIVK,"Vivakor, Inc.",Ballengee James H.,"CEO, 10%",P - Purchase,1.51,102000.0,1293672,+9%,154005.0,,,,,2024-04-26,253.38491821289062,-0.030534389299567866,0.015267164539884082,0.6946564683231207,0.1068701517791879
D,2024-04-25 08:11:55,2024-04-22,INTZ,Intrusion Inc,Scott Anthony,CEO,P - Purchase,1.7,585748.0,638281,>999%,995772.0,,,,,2024-04-26,2.0299999713897705,-0.20197042975360557,-0.20197042975360557,-0.42857143696054123,-0.6354679704600551
AD,2024-04-24 14:08:45,2024-04-19,INMB,"Inmune Bio, Inc.",Tesi Raymond Joseph,"Pres, CEO, 10%",P - Purchase,8.32,18028.0,1538726,+1%,149993.0,,,,,2024-04-25,10.170000076293945,0.09439528327877911,-0.005899746230735969,-0.15634219672172345,-0.48672568819745055
M,2024-04-23 19:39:37,2024-04-19,VIVK,"Vivakor, Inc.",Ballengee James H.,"CEO, 10%",P - Purchase,1.33,168000.0,1191672,+16%,222660.0,,,,,2024-04-24,305.6092834472656,-0.20886076328575254,-0.19620254428584194,0.44936707407128185,-0.10126585185743653
,2024-04-23 07:54:02,2024-04-22,BHVN,Biohaven Ltd.,Coric Vlad,CEO,P - Purchase,41.0,121951.0,3146085,+4%,4999991.0,,,,,2024-04-24,40.189998626708984,-0.00024877635916509266,-0.09156507665890212,0.0012441665455689144,0.3125155959807384
D,2024-04-22 16:50:40,2024-04-22,CTRI,"Centuri Holdings, Inc.",Fehrman William,CEO,P - Purchase,21.0,25000.0,25000,New,525000.0,,,,,2024-04-23,24.5,0.010204081632652962,0.07387752922213808,-0.1738775603625239,-0.24693874436981822
M,2024-04-22 16:20:20,2024-04-18,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,16.71,18350.0,4309744,0%,306555.0,,,,,2024-04-23,15.92290218501983,-0.0033333036634657365,-0.03388886189805407,0.04352890983511548,0.00022405575284967227
,2024-04-22 16:15:20,2024-04-19,BEEP,Mobile Infrastructure Corp,Chavez Manuel III,"CEO, 10%",P - Purchase,3.39,55116.0,5841850,+1%,186843.0,,,,,2024-04-23,3.5399999618530273,0.014124280467537442,0.0028248560935075773,-0.14971750765566105,-0.12429380281409363
,2024-04-19 16:30:16,2024-04-18,BEEP,Mobile Infrastructure Corp,Chavez Manuel III,"CEO, 10%",P - Purchase,3.41,33043.0,5786734,+1%,112677.0,,,,,2024-04-22,3.2760000228881836,0.08363856151213844,0.09890106211255167,-0.059829089686431525,-0.10256409136758815
D,2024-04-18 16:30:26,2024-04-16,ULS,Ul Solutions Inc.,Scanlon Jennifer F.,"Pres, CEO",P - Purchase,28.0,89285.0,89285,New,2499980.0,,,,,2024-04-19,33.15026506229991,0.007104821509629433,0.12492589649598052,0.3231156136565203,0.5821177932658208
M,2024-04-18 16:30:18,2024-04-16,PSTL,"Postal Realty Trust, Inc.",Spodek Andrew,"CEO, Dir, 10%",P - Purchase,13.5,10000.0,898671,+1%,135000.0,,,,,2024-04-19,11.695461768505487,0.015532533938737325,0.03027374265135019,0.09574776948483565,0.1253469554180624
,2024-04-17 16:24:24,2024-04-16,WDFC,Wd 40 Co,Brass Steven A,"Pres, CEO",P - Purchase,232.22,432.0,20547,+2%,100319.0,,,,,2024-04-18,224.13211937153332,-0.029142940983684418,0.0289274593276434,0.08717479810225193,0.14549185022291633
M,2024-04-17 16:20:13,2024-04-15,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,16.94,36912.0,4291394,+1%,625469.0,,,,,2024-04-18,14.808297301898563,0.040023947145513716,0.053763459654129875,0.09056870156453245,0.07735238561177504
D,2024-04-16 16:27:25,2024-04-15,AINC,Ashford Inc.,Bennett Monty J,"CEO, COB, 10%",P - Purchase,4.91,200000.0,685511,+41%,982000.0,,,,,2024-04-17,,,,,
,2024-04-15 16:20:16,2024-04-11,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,16.89,12200.0,4254482,0%,206048.0,,,,,2024-04-16,15.03829575108034,0.05529413876696121,0.05529413876696121,0.11266871572802462,0.0717622318229989
,2024-04-15 16:03:27,2024-04-12,SAIC,Science Applications International Corp,Townes-Whitley Toni,CEO,P - Purchase,125.97,3000.0,46795,+7%,377894.0,,,,,2024-04-16,119.88624248937099,0.040454967827727506,0.10333081122624543,0.008323130661261224,0.19576195515138872
,2024-04-12 16:34:24,2024-04-10,PSTL,"Postal Realty Trust, Inc.",Spodek Andrew,"CEO, Dir, 10%",P - Purchase,13.75,10000.0,888671,+1%,137500.0,,,,,2024-04-15,11.920373753894756,0.00725715164293117,0.01083467826140705,0.0625209254786403,0.06058011508801475
,2024-04-11 19:00:08,2024-04-09,TKO,"Tko Group Holdings, Inc.",Emanuel Ariel,"CEO, 10%",P - Purchase,89.01,1642970.0,1655501,>999%,146240760.0,,,,,2024-04-12,97.29069615631099,-0.038066565876419434,0.000906194742199995,0.07291041357230088,0.2841892563633628
,2024-04-11 17:14:43,2024-04-11,SGH,"Smart Global Holdings, Inc.",Adams Mark,"Pres, CEO",P - Purchase,18.79,10000.0,925109,+1%,187896.0,,,,,2024-04-12,,,,,
,2024-04-11 10:56:19,2024-04-04,NXMH,"Next Meats Holdings, Inc.",Ishizuka Koichi,"CEO, CFO, 10%",P - Purchase,0.01,9584227.0,312959322,+3%,138971.0,,,,,2024-04-12,0.13300000131130219,0.030075136583705975,-0.28571430171982926,-0.43609020871596915,-0.9315789452308386
,2024-04-10 15:49:23,2024-04-08,CRMT,Americas Carmart Inc,Campbell Douglas W. Jr.,"Pres, CEO",P - Purchase,61.62,3229.0,70841,+5%,198985.0,,,,,2024-04-11,60.43000030517578,-0.07066027529703567,-0.020685090082532054,0.11186500251682907,-0.3211980762765222
,2024-04-10 14:25:24,2024-04-10,NEOG,Neogen Corp,Adent John Edward,CEO,P - Purchase,12.36,23000.0,152389,+18%,284190.0,,,,,2024-04-11,12.970000267028809,-0.08018503781351671,-0.04934466693495032,0.26831152076050424,0.06322279706568312
D,2024-04-10 14:14:42,2024-04-09,HCI,"Hci Group, Inc.",Patel Paresh,"CEO, 10%",P - Purchase,114.9,1000.0,843500,0%,114900.0,,,,,2024-04-11,110.11098910930481,-0.023590599667893675,-0.08305361222361674,-0.21906867626046944,-0.007509219338286743
,2024-04-09 16:20:15,2024-04-05,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,16.85,12299.0,4228041,0%,207215.0,,,,,2024-04-10,15.347910014171072,-0.04783859810452096,0.05302566597927649,0.022412528509460516,0.022880544997994745
,2024-04-09 14:17:36,2024-04-08,FLGC,Flora Growth Corp.,Starke Clifford,CEO,P - Purchase,1.9,526315.0,1340056,+65%,999999.0,,,,,2024-04-10,,,,,
,2024-04-09 09:07:02,2024-04-04,PGY,Pagaya Technologies Ltd.,Krubiner Gal,CEO,P - Purchase,10.36,33600.0,523076,+7%,348069.0,,,,,2024-04-10,10.649999618530273,-0.029107932117012014,0.1830986697451693,0.22535217447602096,-0.0704225377337151
M,2024-04-05 16:20:18,2024-04-03,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,16.85,24598.0,4174435,+1%,414510.0,,,,,2024-04-08,15.020604143665123,0.001177885768746778,0.0995288002442114,0.01960451975479849,0.05728037810510367
A,2024-04-04 18:19:11,2024-03-08,LSEA,Landsea Homes Corp,Ho John,CEO,P - Purchase,11.6,17241.0,484927,+4%,199996.0,,,,,2024-04-05,,,,,
M,2024-04-03 16:20:16,2024-04-01,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,16.66,17069.0,4149837,0%,284436.0,,,,,2024-04-04,14.905604456244326,0.0255193602867676,0.09673588478027328,0.007005776709549716,0.0666578775094171
A,2024-03-29 20:02:21,2024-02-28,AGFY,Agrify Corp,Chang Raymond Nobu,"CEO, COB, 10%",P - Purchase,0.38,1842104.0,3297221,+127%,700000.0,,,,,2024-04-01,,,,,
,2024-03-29 17:10:18,2024-03-28,SOWG,Sow Good Inc.,Goldfarb Claudia,"CEO, 10%",P - Purchase,7.25,17242.0,1906963,+1%,125005.0,,,,,2024-04-01,160.5,0.6775700934579438,0.14859816886925614,0.8271028037383177,0.09252340251411595
M,2024-03-28 12:00:06,2024-03-26,EPSN,Epsilon Energy Ltd.,Stabell Jason,CEO,P - Purchase,5.25,36466.0,433785,+9%,191447.0,,,,,2024-03-29,4.940356442248646,0.016513842040640325,-0.00550460031748512,-0.0031127685224390245,0.10159359903287246
M,2024-03-27 20:28:30,2024-03-27,SMMT,Summit Therapeutics Inc.,Zanganeh Mahkam,CEO,P - Purchase,3.73,110321.0,25494614,0%,411094.0,,,,,2024-03-28,4.210000038146973,-0.0783847792674377,-0.0783847792674377,0.8527316199664514,3.960807610366281
M,2024-03-27 16:20:15,2024-03-18,BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,16.24,22214.0,7655127,0%,360842.0,,,,,2024-03-28,14.6667593879074,0.007237764122619783,0.08986735586824479,0.06867186143780812,0.10635370131829824
,2024-03-27 16:14:52,2024-03-25,SNOW,Snowflake Inc.,Ramaswamy Sridhar,CEO,P - Purchase,158.52,31542.0,255723,+14%,5000038.0,,,,,2024-03-28,164.02000427246094,-0.061943686120335295,-0.040117069013876794,-0.17638097293616328,-0.3054505840659062
,2024-03-25 07:07:54,2024-03-22,OABI,"Omniab, Inc.",Foehr Matthew W,"Pres, CEO",P - Purchase,5.19,225000.0,2908803,+8%,1167750.0,,,,,2024-03-26,5.340000152587891,0.00749062934645095,-0.1704120408701224,-0.2734082390314956,-0.2153558169488281
,2024-03-25 07:00:16,2024-03-22,HROW,"Harrow, Inc.",Baum Mark L,CEO,P - Purchase,11.59,9000.0,2137525,0%,104310.0,,,,,2024-03-26,12.0,0.09166669845581055,-0.16666666666666663,0.778333346048991,2.7049999237060547
,2024-03-19 14:08:45,2022-04-13,NKPH,"Nika Pharmaceuticals, Inc","Nika Pharmaceuticals, Inc","Pres, CEO, CFO, 10%",P - Purchase,0.01,11489000.0,10000000,-772%,137868.0,,,,,2024-03-20,,,,,
,2024-03-19 08:48:23,2024-03-15,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.99,75000.0,20635285,0%,224250.0,,,,,2024-03-20,3.140000104904175,-0.06687899080607873,-0.1942675519537984,-0.4490445983197565,-0.6624204116668685
,2024-03-18 19:46:00,2024-03-15,CORZ,"Core Scientific, Inc./Tx",Sullivan Adam Taylor,CEO,P - Purchase,3.06,65300.0,93753,+230%,199962.0,,,,,2024-03-19,3.130000114440918,0.03514373516739422,-0.07987220155250863,1.8466452145812835,2.843450253393999
,2024-03-18 17:27:36,2024-03-14,ALHC,"Alignment Healthcare, Inc.",Kao John E,CEO,P - Purchase,4.82,103000.0,5468353,+2%,496779.0,,,,,2024-03-19,4.920000076293945,-0.0447155007352209,0.03658533039580969,0.5345528604995471,1.3130081174740655
,2024-03-18 17:25:26,2024-03-15,DTC,"Solo Brands, Inc.",Metz Christopher T,"Pres, CEO",P - Purchase,2.27,100000.0,100000,New,226560.0,,,,,2024-03-19,,,,,
,2024-03-18 16:45:08,2024-03-18,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,0.87,500000.0,244164353,0%,437100.0,,,,,2024-03-19,0.8700000047683716,0.1609195229052427,0.4137931176229832,0.44827584316935565,0.8620689607923389
,2024-03-18 16:25:22,2024-03-15,BH,Biglari Holdings Inc.,"Biglari, Sardar","COB, CEO, 10%",P - Purchase,223.22,4030.0,1496893,0%,899584.0,,,,,2024-03-19,203.4199981689453,-0.07880247234091298,-0.03367412696089733,-0.10372623652863522,-0.1433487558971035
,2024-03-18 16:04:33,2024-03-18,AAOI,"Applied Optoelectronics, Inc.",Lin Chih-Hsiang (Thompson),"Pres, CEO",P - Purchase,12.66,11780.0,1218160,+1%,149169.0,,,,,2024-03-19,13.350000381469727,0.0816478777353844,-0.12659179668664267,-0.2479400992535623,-0.0052434941197229135
,2024-03-18 09:11:08,2024-03-14,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.84,75000.0,20560285,0%,213000.0,,,,,2024-03-19,2.9700000286102295,0.0067340002470883675,-0.11784516487527619,-0.3939394158327435,-0.6430976658018575
M,2024-03-15 16:48:23,2024-03-13,COOK,"Traeger, Inc.",Andrus Jeremy,CEO,P - Purchase,2.35,396689.0,16032474,+3%,933006.0,,,,,2024-03-18,122.5,0.008163265306122547,-0.15102040816326534,-0.048979591836734726,0.4040816326530612
,2024-03-15 09:01:47,2024-03-13,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.79,75000.0,20485285,0%,209250.0,,,,,2024-03-18,3.0399999618530273,-0.009868411765204144,-0.1381579215671881,-0.4078947450975964,-0.654605274509195
M,2024-03-14 20:16:17,2024-03-12,BH,Biglari Holdings Inc.,"Biglari, Sardar","COB, CEO, 10%",P - Purchase,391.8,2165.0,1492863,0%,848240.0,,,,,2024-03-15,184.02999877929688,0.092267542466828,0.05999026581618305,-0.021789895850866325,-0.07623756383394176
,2024-03-14 17:00:41,2024-03-14,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,0.89,500000.0,243664353,0%,444300.0,,,,,2024-03-15,0.8999999761581421,0.06666667108182556,0.34444452244558654,0.3888889256818804,0.8222222546000548
,2024-03-14 08:43:34,2024-03-12,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.79,75000.0,20410285,0%,209250.0,,,,,2024-03-15,2.8399999141693115,0.03169019553094432,-0.0704224701794175,-0.3380281506869267,-0.6338028192662031
M,2024-03-13 19:00:08,2024-03-11,GENK,"Gen Restaurant Group, Inc.",Kim David Wook Jin,"CEO, 10%",P - Purchase,6.13,115593.0,10371531,+1%,708293.0,,,,,2024-03-14,7.049763851840544,0.5169014645390293,0.3211268075287348,0.4690141821587184,0.17605645122478464
,2024-03-13 16:44:17,2024-03-13,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,0.93,500000.0,243164353,0%,463750.0,,,,,2024-03-14,0.9300000071525574,0.0,0.32258065549855086,0.3763440446724633,0.6881720864272469
,2024-03-13 09:01:43,2024-03-11,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,2.88,67991.0,20335285,0%,195814.0,,,,,2024-03-14,2.799999952316284,0.11785720276589395,-0.07857144012743134,-0.33214284406632766,-0.6539285720063716
AM,2024-03-12 18:38:05,2024-03-11,MDRR,"Medalist Diversified Reit, Inc.",Kavanaugh Frank,"CEO, Pres, 10%",P - Purchase,5.61,36801.0,259038,+17%,206476.0,,,,,2024-03-13,10.902263343536807,0.00700536662609319,-0.03852907645625592,0.003669599067020801,0.08104630269857416
M,2024-03-12 17:32:42,2024-03-11,MDRR,"Medalist Diversified Reit, Inc.",Kavanaugh Frank,"CEO, Pres, 10%",P - Purchase,5.61,36801.0,259038,+17%,206476.0,,,,,2024-03-13,10.902263343536807,0.00700536662609319,-0.03852907645625592,0.003669599067020801,0.08104630269857416
,2024-03-12 17:27:29,2024-03-12,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,0.93,600000.0,242664353,0%,559380.0,,,,,2024-03-13,0.9399999976158142,-0.0531915021784547,0.3085106619076796,0.3936169639384923,0.6489361236677174
M,2024-03-11 17:35:55,2024-03-07,BH,Biglari Holdings Inc.,"Biglari, Sardar","COB, CEO, 10%",P - Purchase,239.8,3582.0,1490698,0%,858961.0,,,,,2024-03-12,187.39999389648438,0.06189971441473596,0.040554996537052634,0.005069435634859287,-0.11574166429588173
M,2024-03-11 15:12:02,2024-03-08,GEF,"Greif, Inc",Rosgaard Ole G,"Pres, CEO",P - Purchase,67.0,4914.0,86293,+6%,329235.0,,,,,2024-03-12,59.38803959845805,-0.0015658344521394252,0.011673959380203991,-0.053590284961755885,-0.06806303941224312
,2024-03-11 06:31:12,2024-03-07,LGF.B,Lions Gate Entertainment Corp /cn/,Feltheimer Jon,CEO,P - Purchase,8.84,100000.0,2518345,+4%,884000.0,,,,,2024-03-12,,,,,
,2024-03-08 21:40:06,2024-03-08,LSEA,Landsea Homes Corp,Ho John,CEO,P - Purchase,11.6,17241.0,484927,+4%,199996.0,,,,,2024-03-11,,,,,
DM,2024-03-08 17:28:55,2024-03-06,BFS,"Saul Centers, Inc.",Saul B Francis II,"COB, CEO, 10%",P - Purchase,37.81,10000.0,10779756,0%,378078.0,,,,,2024-03-11,33.23405632002331,-0.04755713979693443,-0.06358207803567417,-0.0523643572681699,0.07464502342146906
,2024-03-08 16:33:10,2024-03-06,RVNC,"Revance Therapeutics, Inc.",Foley Mark J,CEO,P - Purchase,6.98,30000.0,1126381,+3%,209400.0,,,,,2024-03-11,,,,,
,2024-03-08 16:01:08,2024-03-07,MRAI,"Marpai, Inc.",Lamendola Damien,"CEO, 10%",P - Purchase,1.65,910000.0,3992980,+30%,1501500.0,,,,,2024-03-11,1.8899999856948853,0.2275132014828123,0.21693120091249973,-0.5502645342458332,-0.6835978865012761
,2024-03-07 16:24:45,2024-03-06,RDFN,Redfin Corp,Kelman Glenn,CEO,P - Purchase,6.41,30500.0,1458448,+2%,195593.0,,,,,2024-03-08,,,,,
,2024-03-07 11:44:29,2024-03-07,EVC,Entravision Communications Corp,Christenson Michael J,CEO,P - Purchase,1.67,100000.0,1402170,+8%,167250.0,,,,,2024-03-08,1.2967222439184074,-0.0958333202474122,0.2981251573411623,0.3497918037427401,0.28347591354280244
,2024-03-07 06:05:38,2024-03-05,GLSI,"Greenwich Lifesciences, Inc.",Patel Snehal,"CEO, CFO, 10%",P - Purchase,12.49,30500.0,5343777,+1%,380945.0,,,,,2024-03-08,16.489999771118164,0.0612492566950078,0.008489957040123342,-0.12795631813002561,-0.12553060785663406
,2024-03-06 21:19:47,2024-03-05,STKL,Sunopta Inc.,Kocher Brian W,CEO,P - Purchase,6.65,38000.0,74000,+106%,252757.0,,,,,2024-03-07,6.940000057220459,-0.0028818416083016274,-0.04610953444134991,-0.16714695069854235,-0.19164263872336817
